Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
Group,Instance,Instance,,,Branch Length,Branch Conduction Velocity,Conduction Velocity Fit,Latency From Initiation Site,Distance From Initiation Site,Total Number of Spikes,Neuron Firing Rate,ISI Violation Rate,Fisher Projection Distance,Silhouette Score,Mean Number Spikes per Config,Footprint Completeness,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,,,Control
1,603,64,49,4,102,0.37,0.98,0.25,150.5,1220,0.97,0,4.76,0.56,58,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,604,64,49,5,133.9,0.399,0.984,0.05,17.5,1220,0.97,0,4.76,0.56,58,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,605,64,55,1,137,0.366,0.983,0,17.5,306,0.24,0,21.93,0.64,14,0.95,5/9/2024,M05357,4,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,606,65,1,1,154.5,0.427,0.993,0,87.5,745,0.62,1.08,12.45,0.67,37,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,607,65,3,1,84.5,0.269,0.965,0.7,106.4,568,0.47,0,14.8,0.72,28,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,608,65,3,2,232.1,0.37,0.994,0.05,24.7,568,0.47,0,14.8,0.72,28,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,609,65,3,3,179.2,0.315,0.994,0.05,52.5,568,0.47,0,14.8,0.72,28,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,610,65,5,1,299.9,0.401,0.999,0,0,572,0.48,0,16.17,0.56,28,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,611,65,8,1,84.5,0.332,0.994,0,35,375,0.31,4.28,12.21,0.55,18,0.75,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,612,65,9,1,98.9,0.309,0.988,2.6,1753.9,761,0.63,0,8.53,0.41,38,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,613,65,9,2,122.8,0.259,0.989,0.05,141.1,761,0.63,0,8.53,0.41,38,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,614,65,10,1,102,0.234,0.986,1.9,1030,924,0.77,0,9.24,0.67,46,0.9,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,615,65,10,2,158.6,0.294,0.972,1.05,336.6,924,0.77,0,9.24,0.67,46,0.9,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,616,65,10,3,493.4,0.437,0.997,0.1,35,924,0.77,0,9.24,0.67,46,0.9,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,617,65,10,4,268.9,0.428,0.995,0.1,35,924,0.77,0,9.24,0.67,46,0.9,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,618,65,10,5,139.2,0.39,0.997,0.15,39.1,924,0.77,0,9.24,0.67,46,0.9,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,619,65,10,6,141.1,0.409,0.991,0.1,35,924,0.77,0,9.24,0.67,46,0.9,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,620,65,11,1,362.5,0.335,0.984,0,173.2,531,0.44,0,8.78,0.62,26,0.95,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,621,65,14,1,84.5,0.21,0.976,0.1,35,476,0.4,0,10.53,0.62,23,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,622,65,16,1,94.7,0.349,0.979,0.5,245.6,757,0.63,0,15.55,0.63,37,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,623,65,16,2,154.5,0.41,0.971,0,35,757,0.63,0,15.55,0.63,37,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,624,65,18,1,150.1,0.438,0.996,0.1,94.2,277,0.23,0,18.17,0.63,13,0.75,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,625,65,18,2,84.5,0.345,0.99,0.15,110.7,277,0.23,0,18.17,0.63,13,0.75,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,626,65,18,3,109.2,0.453,0.998,0.05,24.7,277,0.23,0,18.17,0.63,13,0.75,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,627,65,29,1,91.6,0.37,1,0.2,35,316,0.26,3.01,5.89,0.61,15,0.95,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,628,65,33,1,142.8,0.401,0.997,1.25,402.5,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,629,65,33,2,218.6,0.329,0.996,0.85,404,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,630,65,33,3,557.3,0.429,0.994,0,105,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,631,65,33,4,125.3,0.36,1,0.9,377.8,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,632,65,33,5,217.3,0.382,0.995,0.45,321.3,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,633,65,33,6,154.5,0.531,0.997,0.45,204.8,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,634,65,33,7,107.8,0.361,1,0.1,141.1,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,635,65,33,8,126.7,0.341,0.984,0,72.2,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,636,65,33,9,112.2,0.457,0.994,0,102,2492,2.07,0,8.02,0.5,124,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,637,65,38,1,200.9,0.476,0.996,0,17.5,633,0.53,0,9.28,0.59,31,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,638,65,42,1,204,0.357,0.992,0.2,814.3,741,0.62,0,10.66,0.49,37,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,639,65,42,2,91.6,0.366,1,0,39.1,741,0.62,0,10.66,0.49,37,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,640,65,43,1,224.7,0.333,0.997,1.15,1307.8,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,641,65,43,2,179.1,0.268,0.99,1,370.8,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,642,65,43,3,491.2,0.481,0.997,0.5,87.5,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,643,65,43,4,77.2,0.226,0.975,1.2,351.7,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,644,65,43,5,163.2,0.342,0.994,0.8,250.6,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,645,65,43,6,175,0.352,0.994,0.35,1109.3,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,646,65,43,7,158.6,0.389,0.991,0,186,378,0.31,0,7.24,0.3,18,0.85,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,647,65,44,1,119.5,0.337,0.995,0.05,24.7,992,0.82,0,6.77,0.39,49,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,648,65,44,2,102,0.405,0.995,0.1,39.1,992,0.82,0,6.77,0.39,49,1,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,649,65,49,1,170,0.376,0.998,1.15,494,320,0.27,0,4.77,0.59,16,0.95,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,650,65,49,2,277,0.514,0.992,0,17.5,320,0.27,0,4.77,0.59,16,0.95,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,651,65,53,1,192.5,0.298,0.99,0.1,17.5,406,0.34,0,9.63,0.62,20,0.95,5/9/2024,M05357,5,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,652,66,5,1,106.1,0.296,0.996,0.85,161.3,672,0.53,0,10.92,0.78,32,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,653,66,5,2,122.8,0.347,0.998,0.05,24.7,672,0.53,0,10.92,0.78,32,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,654,66,7,1,692.3,0.366,0.999,1.75,254.8,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,655,66,7,2,109.1,0.367,1,2.9,369.2,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,656,66,7,3,294.3,0.353,0.994,2.2,287,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,657,66,7,4,102,0.231,0.969,2.35,273.9,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,658,66,7,5,158.6,0.33,0.976,1.35,367.5,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,659,66,7,6,119.5,0.278,0.969,1.15,409.7,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,660,66,7,7,203.9,0.422,0.997,0.85,522.1,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,661,66,7,8,425.5,0.349,0.998,0,78.3,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,662,66,7,9,161.7,0.361,0.993,0.05,1315.6,454,0.36,142.5,3.81,0.52,21,0.9,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,663,66,8,1,245.3,0.413,0.993,0.05,35,234,0.19,0,14.75,0.59,11,0.67,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,664,66,11,1,109.2,0.299,0.98,0.65,228.2,370,0.29,6.92,1.96,0.54,17,0.95,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,665,66,28,1,112.2,0.376,0.999,0.3,126.2,939,0.74,0,15.88,0.53,44,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,666,66,28,2,133.1,0.329,0.987,0.2,238,939,0.74,0,15.88,0.53,44,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,667,66,28,3,221.5,0.484,0.995,0.1,35,939,0.74,0,15.88,0.53,44,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,668,66,28,4,197.8,0.387,0.998,0,175.9,939,0.74,0,15.88,0.53,44,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,669,66,28,5,119.5,0.577,0.997,0.3,78.3,939,0.74,0,15.88,0.53,44,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,670,66,29,1,164.7,0.497,0.981,2,1396.7,258,0.2,4.74,7.26,0.69,12,0.67,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,671,66,29,2,102,0.284,0.992,1.6,1231,258,0.2,4.74,7.26,0.69,12,0.67,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,672,66,29,3,623.8,0.357,0.999,0,786.5,258,0.2,4.74,7.26,0.69,12,0.67,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,673,66,29,4,172,0.306,0.984,0.95,1218.6,258,0.2,4.74,7.26,0.69,12,0.67,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,674,66,29,5,211.1,0.331,0.996,0.6,1057.7,258,0.2,4.74,7.26,0.69,12,0.67,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,675,66,29,6,172.3,0.434,0.999,0,17.5,258,0.2,4.74,7.26,0.69,12,0.67,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,676,66,30,1,253.7,0.395,0.991,0.05,24.7,808,0.64,0,7.53,0.48,38,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,677,66,30,2,119.5,0.272,0.969,0.25,63.1,808,0.64,0,7.53,0.48,38,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,678,66,30,3,129.7,0.434,0.996,0,87.5,808,0.64,0,7.53,0.48,38,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,679,66,33,1,292.6,0.338,0.993,0,210.7,614,0.49,0,12.72,0.51,29,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,680,66,33,2,77.2,0.311,0.996,0.05,17.5,614,0.49,0,12.72,0.51,29,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,681,66,48,1,137,0.434,0.996,0.05,17.5,562,0.44,0,17.79,0.64,26,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,682,66,53,1,119.5,0.202,0.995,2.75,1313,1117,0.88,0,N/A,N/A,53,1,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,683,66,56,1,179.2,0.471,0.997,0.75,347.4,290,0.23,0,10.36,0.58,13,0.81,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,684,66,56,2,172.3,0.473,0.997,0.75,347.4,290,0.23,0,10.36,0.58,13,0.81,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,685,66,56,3,333.7,0.48,0.996,0.05,87.5,290,0.23,0,10.36,0.58,13,0.81,5/9/2024,M05357,6,91,DOP15 W3 Organoids M05357,15,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,686,67,3,1,144.2,0.369,0.971,0.05,24.7,565,0.45,0,8.5,0.57,26,0.9,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,687,67,3,2,140.3,0.405,0.999,0,39.1,565,0.45,0,8.5,0.57,26,0.9,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,688,67,11,1,151.4,0.439,0.996,0.2,24.7,436,0.35,0,7.92,0.64,20,0.95,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,689,67,27,1,277,0.3,0.986,3.45,336.6,290,0.23,11.26,5.39,0.66,13,0.86,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,690,67,27,2,277,0.352,0.984,0.55,1401.1,290,0.23,11.26,5.39,0.66,13,0.86,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,691,67,30,1,386.1,0.398,0.994,0,17.5,226,0.18,0,9.99,0.51,10,0.71,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,692,67,30,2,189.5,0.427,0.996,0.4,233.5,226,0.18,0,9.99,0.51,10,0.71,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,693,67,30,3,169,0.404,0.998,0.25,106.4,226,0.18,0,9.99,0.51,10,0.71,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,694,67,30,4,109.2,0.448,0.978,0.15,24.7,226,0.18,0,9.99,0.51,10,0.71,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,695,67,43,1,137,0.327,0.993,2.75,1344.8,466,0.37,0,N/A,N/A,22,1,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,696,67,43,2,242.3,0.432,0.995,0.75,1036.1,466,0.37,0,N/A,N/A,22,1,5/9/2024,M04707,1,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,697,68,2,1,105,0.427,0.993,0.15,35,513,0.39,0,7.89,0.67,23,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,698,68,3,1,207.1,0.348,0.998,0.1,17.5,590,0.45,0,16.97,0.66,26,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,699,68,3,2,119.5,0.418,0.988,0.15,39.1,590,0.45,0,16.97,0.66,26,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,700,68,5,1,130.9,0.285,0.995,0,17.5,370,0.28,0,15.36,0.73,16,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,701,68,7,1,102,0.336,0.985,3.35,1161.5,388,0.29,0,14.86,0.68,17,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,702,68,7,2,423.8,0.33,0.996,1.85,805.2,388,0.29,0,14.86,0.68,17,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,703,68,21,1,147.2,0.397,0.986,0.85,234.8,267,0.2,9.28,N/A,N/A,12,0.86,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,704,68,21,2,348.2,0.359,0.998,0.05,17.5,267,0.2,9.28,N/A,N/A,12,0.86,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,705,68,26,1,116.4,0.468,0.993,0.4,1607.1,335,0.25,5.89,3.22,0.65,15,0.95,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,706,68,26,2,84.5,0.307,0.983,0.1,35,335,0.25,5.89,3.22,0.65,15,0.95,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,707,68,26,3,102,0.313,0.967,0.05,24.7,335,0.25,5.89,3.22,0.65,15,0.95,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,708,68,31,1,506.7,0.361,0.996,0,17.5,629,0.48,224.84,6.22,0.57,28,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,709,68,31,2,119.5,0.402,0.979,0.95,369.2,629,0.48,224.84,6.22,0.57,28,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,710,68,32,1,224.5,0.451,0.998,0.05,17.5,410,0.31,0,12.06,0.62,18,0.95,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,711,68,32,2,122.8,0.303,0.999,0.1,87.5,410,0.31,0,12.06,0.62,18,0.95,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,712,68,33,1,183.4,0.306,0.989,0.15,24.7,422,0.32,0,6.28,0.45,19,0.86,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,713,68,33,2,123.6,0.407,0.999,0.15,24.7,422,0.32,0,6.28,0.45,19,0.86,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,714,68,36,1,721,0.391,0.999,2.6,692.3,363,0.27,0,5.12,0.29,16,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,715,68,36,2,123.6,0.503,0.993,4.1,1185.5,363,0.27,0,5.12,0.29,16,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,716,68,36,3,119.5,0.597,0.998,3.55,1009.9,363,0.27,0,5.12,0.29,16,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,717,68,36,4,215.3,0.341,0.996,2.15,579.9,363,0.27,0,5.12,0.29,16,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,718,68,36,5,98.9,0.332,0.994,2.15,579.9,363,0.27,0,5.12,0.29,16,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,719,68,36,6,460.3,0.3,0.998,0,0,363,0.27,0,5.12,0.29,16,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,720,68,39,1,196.7,0.354,0.988,0.05,24.7,493,0.37,1.36,N/A,N/A,22,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,721,68,39,2,165.1,0.472,0.995,0.05,72.2,493,0.37,1.36,N/A,N/A,22,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,722,68,39,3,77.2,0.379,0.997,0,35,493,0.37,1.36,N/A,N/A,22,1,5/9/2024,M04707,2,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,723,69,23,1,256.4,0.375,0.995,0,0,236,0.18,189.99,3.95,0.45,10,0.73,5/9/2024,M04707,3,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
