Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,333,15,9,25579,1032.5,2030,N/A,N/A,N/A,N/A,N/A,737.6,788,0.45,0,34.04,0.88,27,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,334,15,11,8176,630,647.5,0.394,552.9,275,182.7,0.6,776.5,1185,0.68,0.93,7.55,0.7,40,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,335,15,18,20628,2940,1627.5,0.384,2227.6,579.6,1392.2,5.65,481.9,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,336,15,20,1692,2660,122.5,0.316,199.6,199.6,161.3,0.8,421.9,464,0.27,0,14.44,0.63,16,0.9,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,337,15,21,20948,840,1662.5,0.422,250.3,250.3,230.2,0.65,371.9,768,0.44,0.74,11.31,0.51,26,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,338,15,24,3818,1365,297.5,0.48,502.6,176.2,1804.6,1.15,715.2,610,0.35,0,7.87,0.69,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,339,15,25,16763,752.5,1330,0.39,393.4,298.7,204.8,0.85,504.4,688,0.39,0,10.6,0.66,23,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,340,15,28,15816,3430,1242.5,0.35,520,234.7,526.2,2.85,390.6,386,0.22,0,11.7,0.68,13,0.93,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,341,15,29,12746,3605,997.5,0.296,254.9,139.8,117.4,0.5,424.5,1355,0.78,0,12.07,0.66,46,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,342,15,30,11278,1015,892.5,0.313,1519.3,537.6,822.7,3.5,583.6,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,343,15,35,7499,332.5,595,0.269,285.3,208.1,2077.2,2.15,571.8,703,0.4,6.18,8.33,0.64,24,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,344,15,36,16124,1120,1277.5,0.329,326.2,193.6,166,0.7,241.7,617,0.35,0,9.22,0.63,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,345,15,37,18979,1032.5,1505,0.302,355.3,141.1,1750,1.4,297.2,1523,0.87,0,11.66,0.71,52,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,346,15,40,13831,3342.5,1085,0.397,644.8,295.7,250.6,0.9,448.1,692,0.4,0,8.94,0.55,23,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,347,15,41,10163,752.5,805,0.378,1835,480.9,699.3,2.45,269.7,697,0.4,0,13.6,0.63,24,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,348,15,51,7647,2922.5,595,0.331,260.6,161.7,94.2,0.45,256.1,1259,0.72,0,7.54,0.59,43,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,349,15,52,3472,3010,262.5,0.374,434,259.8,485.3,1.6,432.7,419,0.24,0,9.8,0.82,14,0.79,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,350,15,54,10528,3290,822.5,0.346,154.5,154.5,150.5,0.5,422.1,547,0.31,0,9.03,0.66,18,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,351,15,55,24671,542.5,1960,0.373,102,102,117.4,0.35,275.6,314,0.18,0,12.61,0.66,10,0.72,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,352,15,63,3022,2835,227.5,0.347,883.7,283.3,2064.9,4.65,352.5,1935,1.11,0,8.26,0.73,66,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,353,15,64,10372,560,822.5,0.447,1204,310,289.7,1.05,267,1293,0.74,0.26,5.88,0.55,44,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,354,16,5,728,1190,52.5,N/A,N/A,N/A,N/A,N/A,727.8,358,0.21,0,6.6,0.75,12,0.72,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,355,16,6,15619,3832.5,1225,N/A,N/A,N/A,N/A,N/A,530.4,619,0.35,0,7.89,0.68,21,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,356,16,13,23664,2170,1872.5,0.37,643.7,253.3,149.5,0.85,276.1,2563,1.47,0.46,N/A,N/A,88,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,357,16,15,1300,3500,87.5,0.314,484.8,215.3,182.7,0.7,404.2,447,0.26,0,16.07,0.7,15,0.86,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,358,16,17,587,2572.5,35,0.355,438.9,172,1820,3.05,505.6,512,0.29,0,15.77,0.7,17,0.9,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,359,16,18,12079,3482.5,945,0.429,776.6,340.9,298,0.95,472,541,0.31,0,12.65,0.74,18,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,360,16,21,2906,805,227.5,0.442,492.2,288.4,186,0.65,992.4,630,0.36,0,17.6,0.69,21,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,361,16,22,6406,455,507.5,0.345,250.2,138,2517.4,1.25,456.3,574,0.33,0,5.15,0.56,19,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,362,16,25,1347,472.5,105,0.458,164.6,164.6,144.3,0.4,492.3,330,0.19,0,7.09,0.51,11,0.79,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,363,16,26,20843,2852.5,1645,0.346,229.6,229.6,175,0.85,352.9,2290,1.31,0,6.56,0.62,78,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,364,16,28,9502,735,752.5,0.325,579.9,253.5,497.4,1.95,830.4,1620,0.93,0,3.13,0.53,55,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,365,16,29,18774,1295,1487.5,0.391,455.7,299,245.6,1,284.2,528,0.3,0,5.36,0.57,18,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,366,16,34,10548,3640,822.5,0.285,77.2,77.2,106.4,0.4,431.2,358,0.21,0,7.35,0.85,12,0.69,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,367,16,36,8543,3202.5,665,0.315,533.5,533.5,529.6,1.8,415.1,676,0.39,0,8.63,0.47,23,0.97,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,368,16,48,26005,787.5,2065,0.363,355.4,186.4,539.1,1.65,218.2,872,0.5,0.57,19.91,0.68,30,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,369,16,49,24448,490,1942.5,0.35,157.5,157.5,175.9,0.55,221.1,495,0.28,0,15.86,0.75,17,0.97,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,370,16,50,13269,1207.5,1050,0.367,1329,597.4,638.7,1.9,246.5,1123,0.64,0.35,3.92,0.43,38,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,371,16,53,12801,717.5,1015,0.281,119.5,119.5,87.5,0.4,240,388,0.22,0,5.18,0.58,13,0.76,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,372,16,57,14932,3360,1172.5,N/A,N/A,N/A,N/A,N/A,239,416,0.24,0,7.66,0.61,14,0.9,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,373,16,58,3251,2992.5,245,0.318,754.9,498.5,604.4,2.5,200.7,1514,0.87,0,13.48,0.71,52,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,374,16,60,9459,3832.5,735,0.422,84.5,84.5,55.3,0.2,177.1,3352,1.92,0.16,N/A,N/A,115,1,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,375,16,64,21747,3272.5,1715,0.422,326.8,172.3,158.5,0.5,261.2,340,0.19,0,12.92,0.53,11,0.62,5/23/2024,M04632,4,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,376,17,1,2994,2345,227.5,0.423,137,137,141.1,0.5,407.7,743,0.43,0,13.22,0.59,25,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,377,17,4,22135,2362.5,1750,N/A,N/A,N/A,N/A,N/A,363.3,789,0.45,0,2.29,0.28,27,0.72,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,378,17,6,967,1522.5,70,N/A,N/A,N/A,N/A,N/A,205,1115,0.64,0,13.26,0.59,38,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,379,17,7,9293,927.5,735,0.287,728.2,320.4,549.2,2.5,223.6,1397,0.8,0,11.4,0.56,48,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,380,17,8,6779,3132.5,525,N/A,N/A,N/A,N/A,N/A,255.9,373,0.21,0,12.52,0.75,12,0.79,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,381,17,9,5648,2590,437.5,0.356,855,427.4,393.3,2.15,217.7,505,0.29,0,15.84,0.79,17,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,382,17,11,15774,2695,1242.5,0.368,538.7,327.6,356.9,0.8,139.8,3401,1.95,0,10.46,0.51,117,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,383,17,13,3165,1487.5,245,0.409,295.6,295.6,243.7,0.9,238.8,401,0.23,0,13.69,0.66,13,0.76,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,384,17,14,12793,577.5,1015,N/A,N/A,N/A,N/A,N/A,184,1150,0.66,0,4.15,0.5,39,0.83,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,385,17,15,15597,3447.5,1225,0.316,112.2,112.2,123.7,0.4,131.1,448,0.26,0,10.27,0.59,15,0.93,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,386,17,17,7087,822.5,560,0.391,470.4,375.7,595.3,1.85,131,2291,1.31,0,N/A,N/A,79,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,387,17,18,9851,2992.5,770,0.278,202.9,202.9,166,0.75,321.3,975,0.56,0,6.02,0.7,33,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,388,17,20,1228,2240,87.5,N/A,N/A,N/A,N/A,N/A,109.7,618,0.35,0,6.16,0.51,21,0.83,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,389,17,22,12477,2747.5,980,0.494,358.5,204,360.3,0.9,154,1558,0.89,0,13.63,0.68,53,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,390,17,25,24544,2170,1942.5,N/A,N/A,N/A,N/A,N/A,125.7,553,0.32,0,10.52,0.63,19,0.76,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,391,17,26,21167,822.5,1680,N/A,N/A,N/A,N/A,N/A,111.8,648,0.37,0,4.09,0.37,22,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,392,17,27,2894,595,227.5,0.404,669.7,362.7,289.7,0.9,143.9,671,0.38,0.97,N/A,N/A,23,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,393,17,29,25798,1015,2047.5,0.297,129.7,129.7,141.1,0.5,109.7,1594,0.91,0,N/A,N/A,54,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,394,17,32,23811,892.5,1890,N/A,N/A,N/A,N/A,N/A,85.9,463,0.27,0,2.03,0.35,15,0.79,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,395,17,34,24343,2502.5,1925,0.368,394.5,151.4,166,0.65,90.7,729,0.42,0,N/A,N/A,25,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,396,17,35,7318,1015,577.5,0.319,77.2,77.2,72.2,0.3,90.4,3043,1.74,0,N/A,N/A,104,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,397,17,36,1425,1837.5,105,N/A,N/A,N/A,N/A,N/A,71.6,955,0.55,0.48,N/A,N/A,32,0.9,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,398,17,37,22915,612.5,1820,0.278,453.2,204,284.9,1.3,78.8,800,0.46,0,N/A,N/A,27,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,399,17,38,10490,2625,822.5,0.302,405.2,215.7,577.5,1.8,120.8,761,0.44,1.51,N/A,N/A,26,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,400,17,40,9500,700,752.5,N/A,N/A,N/A,N/A,N/A,144.5,1543,0.88,0,N/A,N/A,53,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,401,17,41,2540,2100,192.5,0.284,94.7,94.7,123.7,0.55,93.2,399,0.23,0,N/A,N/A,13,0.76,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,402,17,42,1602,1085,122.5,N/A,N/A,N/A,N/A,N/A,149.3,1760,1.01,0,10.06,0.5,60,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,403,17,43,17008,1190,1347.5,0.36,186.4,98.9,556.2,2.55,67.4,634,0.36,0,N/A,N/A,21,0.97,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,404,17,44,24064,1470,1907.5,N/A,N/A,N/A,N/A,N/A,88.8,1669,0.96,0,N/A,N/A,57,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,405,17,49,7055,262.5,560,0.412,222.5,222.5,199.5,0.55,68.2,2747,1.58,0,N/A,N/A,94,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,406,17,50,22720,1050,1802.5,0.264,528.5,528.5,399.1,2,84.9,849,0.49,0,8.68,0.54,29,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,407,17,51,18097,997.5,1435,N/A,N/A,N/A,N/A,N/A,66.1,826,0.47,0.64,N/A,N/A,28,0.97,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,408,17,52,7075,612.5,560,0.486,814.7,730.2,812,1.95,82.6,2418,1.39,0,N/A,N/A,83,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,409,17,53,5801,1417.5,455,0.369,386.2,256.5,369.2,1.25,153.6,375,0.22,0,6.2,0.61,12,0.79,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,410,17,58,10526,3255,822.5,N/A,N/A,N/A,N/A,N/A,90,766,0.44,0.74,1.55,0.23,26,0.97,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,411,17,60,13588,2940,1067.5,0.399,383.1,256.4,402.5,0.6,55,1418,0.81,0,4.51,0.35,48,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,412,17,62,4119,2782.5,315,0.315,570.6,408.9,388.6,1.7,207.2,457,0.26,0,N/A,N/A,15,1,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,413,17,63,1971,3692.5,140,0.434,173.1,173.1,106.4,0.45,73.5,331,0.19,0,N/A,N/A,11,0.69,5/23/2024,M04632,5,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,414,19,1,25012,2660,1977.5,0.276,147.2,147.2,2060.5,1.5,2610.7,399,0.21,2.93,10.76,0.71,12,0.84,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,415,19,2,11426,3605,892.5,0.409,162.8,162.8,112.1,0.45,1094.7,377,0.2,0,6.78,0.74,12,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,416,19,3,814,2695,52.5,0.358,551,446,981.6,2.25,1465.6,1054,0.57,0,5.44,0.57,34,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,417,19,4,1937,3097.5,140,N/A,N/A,N/A,N/A,N/A,1512.5,400,0.21,0,6.84,0.58,12,0.9,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,418,19,5,3587,1172.5,280,0.373,866.1,368.6,1816.8,2.7,851.8,823,0.44,0,4.1,0.52,26,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,419,19,11,1170,1225,87.5,0.299,116.4,116.4,63.1,0.45,683.8,375,0.2,0,11.9,0.76,12,0.71,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,420,19,13,5353,1277.5,420,0.412,454.3,305.9,302.1,1,513.3,530,0.28,0,9.76,0.57,17,0.94,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,421,19,15,7308,840,577.5,0.416,383.2,256.5,574,1.65,568.7,590,0.32,0,4.3,0.57,19,0.9,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,422,19,17,15431,542.5,1225,0.292,313.1,168.9,192.5,0.65,685.2,424,0.23,0,10.05,0.83,13,0.84,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,423,19,21,25820,1400,2047.5,N/A,N/A,N/A,N/A,N/A,736.2,552,0.3,0,11.24,0.74,17,0.9,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,424,19,22,1441,2117.5,105,N/A,N/A,N/A,N/A,N/A,749.1,430,0.23,0,10.57,0.79,13,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,425,19,25,15449,857.5,1225,0.407,611.2,253.7,315.5,0.9,491.5,408,0.22,0,6.08,0.53,13,0.81,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,426,19,29,4764,2520,367.5,0.362,384.4,384.4,433.3,1.1,1381,2757,1.48,3.86,3.94,0.69,88,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,427,19,34,24369,2957.5,1925,0.471,161.6,161.6,175,0.4,769.2,400,0.21,0,22.1,0.68,12,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,428,19,36,2789,2607.5,210,N/A,N/A,N/A,N/A,N/A,435.4,470,0.25,0,6.19,0.58,15,0.94,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,429,19,39,8178,665,647.5,0.329,602.5,179.2,180.2,0.6,476.1,1417,0.76,0,6.74,0.52,45,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,430,19,52,20749,1207.5,1645,0.393,473.7,347,632.4,1.9,448.7,760,0.41,0,5.04,0.55,24,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,431,19,54,10506,2905,822.5,N/A,N/A,N/A,N/A,N/A,362.2,428,0.23,0,6.67,0.45,13,0.77,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,432,19,56,7489,157.5,595,0.344,230.3,230.3,224.1,0.8,486.3,365,0.2,7,4.43,0.71,11,0.68,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,433,19,58,24164,3220,1907.5,0.396,231.7,144.2,149.5,0.35,349.5,775,0.42,0,3.97,0.46,25,1,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,434,19,62,14689,2957.5,1155,0.377,253.5,253.5,266.6,0.8,294.5,382,0.2,0,4.88,0.56,12,0.68,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,435,19,63,5043,3552.5,385,0.286,125.3,125.3,144.3,0.5,669.6,649,0.35,1.11,3.52,0.55,20,0.97,5/23/2024,M05368,1,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,436,20,3,8190,875,647.5,N/A,N/A,N/A,N/A,N/A,1836.2,391,0.22,0,10.89,0.78,13,0.8,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,437,20,6,1419,1732.5,105,N/A,N/A,N/A,N/A,N/A,1284.2,754,0.42,119,2.36,0.36,25,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,438,20,9,9839,2782.5,770,0.39,772,582.2,455.3,1.55,720.2,550,0.3,0,4.92,0.58,18,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,439,20,13,17763,2852.5,1400,0.378,2078.4,467.7,928.2,3.9,845.1,2934,1.63,0,18.43,0.66,97,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,440,20,15,25527,122.5,2030,N/A,N/A,N/A,N/A,N/A,911.8,871,0.48,0,2.05,0.25,29,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,441,20,17,24239,682.5,1925,N/A,N/A,N/A,N/A,N/A,1356,360,0.2,462.84,4.52,0.17,12,0.6,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,442,20,19,6522,2485,507.5,0.416,498.4,386.2,338,0.95,652.2,1212,0.67,0,9.54,0.66,40,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,443,20,20,8073,2677.5,630,0.415,509.6,337.6,351.7,0.8,715,441,0.24,0,11.8,0.68,14,0.8,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,444,20,21,2906,805,227.5,0.327,270.4,147.6,437.5,1.2,643.9,411,0.23,2.67,8.15,0.58,13,0.93,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,445,20,27,899,332.5,70,N/A,N/A,N/A,N/A,N/A,450.8,1076,0.6,1.95,5.87,0.56,35,1,5/23/2024,M05368,2,178,DOP29 W3 Organoids M05368,29,Default Group,#999999,N/A,N/A,24.4.2024,0
