Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,372,6,44,2,232.8,0.273,0.998,0,24.7,424,0.26,0,10.12,0.6,15,0.81,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,373,6,44,3,102,0.267,0.954,0.05,35,424,0.26,0,10.12,0.6,15,0.81,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,374,6,46,1,259.5,0.417,0.998,0,17.5,609,0.38,0,7.4,0.51,22,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,375,6,46,2,112.2,0.402,0.981,0,17.5,609,0.38,0,7.4,0.51,22,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,376,6,49,1,189.5,0.373,0.989,0.05,35,306,0.19,0,12.63,0.63,11,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,377,6,49,2,122.8,0.359,0.991,0.05,24.7,306,0.19,0,12.63,0.63,11,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,378,6,52,1,433.4,0.345,0.998,2.3,649.4,519,0.32,1.51,18.91,0.79,19,0.96,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,379,6,57,1,253.4,0.345,0.986,0,17.5,763,0.47,0.7,3.38,0.46,28,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,380,6,57,2,129.7,0.309,0.97,0,17.5,763,0.47,0.7,3.38,0.46,28,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,381,6,57,3,144.2,0.571,0.998,0,17.5,763,0.47,0.7,3.38,0.46,28,1,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,382,6,59,1,168.6,0.374,1,0.85,1927.9,342,0.21,0,11.53,0.66,12,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,383,6,59,2,218.5,0.377,0.996,0.3,144.3,342,0.21,0,11.53,0.66,12,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,384,6,59,3,116.4,0.472,0.996,0.5,188.5,342,0.21,0,11.53,0.66,12,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,385,6,59,4,305.9,0.457,0.995,0,0,342,0.21,0,11.53,0.66,12,0.85,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,386,6,60,1,262.7,0.367,0.997,0,87.5,298,0.18,0,8.55,0.67,11,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,387,6,60,2,183.4,0.412,0.981,0,0,298,0.18,0,8.55,0.67,11,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,388,6,60,3,144.1,0.341,0.993,0,17.5,298,0.18,0,8.55,0.67,11,0.67,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,389,6,62,1,137,0.315,0.981,0.1,35,442,0.27,0,8.77,0.51,16,0.96,5/23/2024,M05357,6,175,DOP W3 Organoids M05357,29,Default Group,#999999,Organoids,Diff Media,24.4.2024,0
1,390,7,1,1,77.2,0.192,0.974,1.2,1571.6,488,0.29,0,3.33,0.29,17,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,391,7,1,2,203.9,0.415,0.998,0,0,488,0.29,0,3.33,0.29,17,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,392,7,14,1,102,0.185,0.99,3.55,1257.3,753,0.45,0,7.25,0.53,26,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,393,7,16,1,109.2,0.437,0.998,0.15,106.4,541,0.32,0,14.47,0.67,19,0.93,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,394,7,16,2,77.2,0.317,0.978,0.05,484,541,0.32,0,14.47,0.67,19,0.93,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,395,7,18,1,186.5,0.26,0.992,3.7,963.9,1097,0.65,0.7,3.81,0.54,39,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,396,7,18,2,154.7,0.357,0.996,3.7,963.9,1097,0.65,0.7,3.81,0.54,39,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,397,7,18,3,537.5,0.367,0.999,0.2,55.3,1097,0.65,0.7,3.81,0.54,39,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,398,7,20,1,98.9,0.401,0.999,0,0,550,0.33,0,11.97,0.53,19,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,399,7,22,1,376.2,0.402,0.998,0.2,1933.3,390,0.23,0,11.28,0.65,13,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,400,7,22,2,196.7,0.484,0.993,0.6,2058.3,390,0.23,0,11.28,0.65,13,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,401,7,22,3,196.6,0.426,0.997,0.35,126.2,390,0.23,0,11.28,0.65,13,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,402,7,22,4,165.8,0.329,0.996,0,0,390,0.23,0,11.28,0.65,13,0.71,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,403,7,25,1,116.4,0.324,0.996,0.75,2012.1,551,0.33,0,7,0.52,19,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,404,7,28,1,189.3,0.349,0.996,1.15,488.1,680,0.4,0,5.06,0.67,24,0.93,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,405,7,28,2,122.5,0.52,0.991,0.15,35,680,0.4,0,5.06,0.67,24,0.93,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,406,7,37,1,137,0.326,0.993,1.65,421.5,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,407,7,37,2,536.3,0.344,0.996,0.05,78.3,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,408,7,37,3,182,0.271,0.993,0.05,141.1,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,409,7,37,4,123.6,0.473,0.994,0.5,199.5,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,410,7,37,5,187.5,0.379,0.999,0.05,63.1,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,411,7,37,6,119.5,0.374,0.98,0,35,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,412,7,37,7,84.5,0.408,0.997,0,49.5,321,0.19,130.78,2.9,0.55,11,0.75,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,413,7,46,1,256.5,0.296,0.996,0,24.7,526,0.31,0,11.34,0.7,18,0.96,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,414,7,53,1,91.6,0.366,1,0.4,165.1,522,0.31,0,3.44,0.58,18,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,415,7,53,2,172,0.262,0.993,0,144.3,522,0.31,0,3.44,0.58,18,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,416,7,59,1,179.2,0.328,0.992,0.15,606.7,939,0.56,0,9.41,0.54,33,1,5/23/2024,M04707,1,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,417,8,2,1,150.1,0.309,0.996,0.05,624.6,358,0.19,0,24.32,0.8,11,0.84,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,418,8,2,2,116.4,0.327,0.993,0.1,35,358,0.19,0,24.32,0.8,11,0.84,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,419,8,2,3,102,0.281,0.969,0.05,87.5,358,0.19,0,24.32,0.8,11,0.84,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,420,8,2,4,102,0.513,0.995,0,72.2,358,0.19,0,24.32,0.8,11,0.84,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,421,8,6,1,77.2,0.393,0.998,0.1,35,530,0.28,0,20.26,0.71,17,0.97,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,422,8,11,1,144.1,0.312,0.996,0.45,102,804,0.43,8.65,9.2,0.68,25,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,423,8,11,2,84.5,0.408,0.997,0,72.2,804,0.43,8.65,9.2,0.68,25,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,424,8,12,1,228.6,0.352,0.996,0.4,35,587,0.31,0,7.53,0.68,18,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,425,8,12,2,116.4,0.451,0.992,0.6,106.4,587,0.31,0,7.53,0.68,18,1,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,426,8,34,1,98.9,0.332,0.987,0.3,99,345,0.19,11.75,8.58,0.71,11,0.61,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,427,8,34,2,200.8,0.409,0.992,0.1,55.3,345,0.19,11.75,8.58,0.71,11,0.61,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,428,8,38,1,119.5,0.211,0.98,0.55,299,444,0.24,0,5.29,0.48,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,429,8,38,2,340.9,0.345,0.988,0,110.7,444,0.24,0,5.29,0.48,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,430,8,38,3,84.5,0.422,0.996,0.7,204.8,444,0.24,0,5.29,0.48,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,431,8,38,4,77.2,0.379,0.997,0.1,166,444,0.24,0,5.29,0.48,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,432,8,38,5,144.2,0.482,0.999,0,17.5,444,0.24,0,5.29,0.48,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,433,8,42,1,204,0.379,0.991,0.85,276.7,426,0.23,0,26.11,0.69,13,0.81,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,434,8,42,2,323.7,0.42,0.998,0.2,106.4,426,0.23,0,26.11,0.69,13,0.81,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,435,8,42,3,154.8,0.318,0.992,0.4,150.5,426,0.23,0,26.11,0.69,13,0.81,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,436,8,44,1,228.6,0.29,0.994,0,63.1,524,0.28,20.37,4.27,0.7,16,0.97,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,437,8,49,1,212.3,0.344,0.996,0.3,49.5,449,0.24,0,7.24,0.62,14,0.94,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,438,8,55,1,87.5,0.301,0.99,0.1,24.7,448,0.24,0,11.03,0.66,14,0.9,5/23/2024,M04707,2,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,439,9,1,1,137,0.269,0.993,0,647.5,1058,0.59,0.4,9.86,0.53,35,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,440,9,4,1,172,0.264,0.975,0.7,39.1,412,0.23,0,21.82,0.79,13,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,441,9,5,1,229.8,0.382,0.974,0.35,1339.4,364,0.2,0,17.43,0.64,12,0.9,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,442,9,5,2,141.1,0.394,0.997,0.6,1363,364,0.2,0,17.43,0.64,12,0.9,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,443,9,5,3,164.7,0.414,0.999,0.05,17.5,364,0.2,0,17.43,0.64,12,0.9,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,444,9,5,4,98.9,0.321,0.995,0.1,35,364,0.2,0,17.43,0.64,12,0.9,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,445,9,11,1,70,0.181,0.99,0.05,24.7,439,0.24,0,3.8,0.52,14,0.9,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,446,9,15,1,302.5,0.371,0.992,0.5,39.1,300,0.17,0,20.13,0.79,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,447,9,17,1,154.5,0.354,0.987,0.35,136.7,336,0.19,0,11.76,0.61,11,0.77,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,448,9,28,1,253.4,0.423,0.983,0.1,24.7,308,0.17,0,11.97,0.69,10,0.6,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,449,9,38,1,302.9,0.38,0.998,0.1,35,474,0.26,0,20.67,0.73,15,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,450,9,38,2,158.7,0.435,0.995,0.4,70,474,0.26,0,20.67,0.73,15,1,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,451,9,51,1,116.4,0.291,0.981,1.4,382.2,388,0.22,0,5.51,0.59,12,0.87,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,452,9,51,2,211.2,0.384,0.991,0.05,17.5,388,0.22,0,5.51,0.59,12,0.87,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,453,9,55,1,189.2,0.348,0.997,1,178.5,324,0.18,0,7.93,0.42,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,454,9,55,2,291.2,0.344,0.992,0.15,24.7,324,0.18,0,7.93,0.42,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,455,9,61,1,256.5,0.299,0.996,0,526.5,308,0.17,0,11.7,0.76,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,456,9,61,2,148.4,0.509,0.996,0.45,161.3,308,0.17,0,11.7,0.76,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,457,9,61,3,253.7,0.362,0.997,0,39.1,308,0.17,0,11.7,0.76,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,458,9,61,4,94.7,0.387,0.999,0.15,35,308,0.17,0,11.7,0.76,10,0.63,5/23/2024,M04707,3,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,459,10,3,1,130.1,0.331,0.972,0.1,35,957,0.53,0,15.17,0.69,31,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,460,10,5,1,151.4,0.447,0.996,0.4,175,652,0.36,0,22.58,0.79,21,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,461,10,5,2,285.3,0.401,0.999,0,127.4,652,0.36,0,22.58,0.79,21,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,462,10,5,3,162.8,0.357,0.996,0.1,24.7,652,0.36,0,22.58,0.79,21,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,463,10,5,4,134,0.542,0.998,0.05,87.5,652,0.36,0,22.58,0.79,21,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,464,10,5,5,102,0.507,0.993,0,87.5,652,0.36,0,22.58,0.79,21,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,465,10,7,1,225.6,0.334,0.995,0.05,70,1078,0.6,0,9.02,0.6,35,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,466,10,7,2,159.7,0.435,0.99,0.3,70,1078,0.6,0,9.02,0.6,35,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,467,10,8,1,214.2,0.332,0.992,0.15,72.2,468,0.26,0,13.65,0.79,15,0.9,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,468,10,8,2,215.3,0.314,0.973,0,35,468,0.26,0,13.65,0.79,15,0.9,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,469,10,10,1,214.2,0.228,0.995,0.15,117.4,504,0.28,0,17.27,0.78,16,0.83,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,470,10,12,1,77.2,0.3,0.998,1.6,539.1,985,0.55,0.46,13.93,0.81,32,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,471,10,12,2,573.6,0.35,0.995,0,78.3,985,0.55,0.46,13.93,0.81,32,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,472,10,12,3,176.1,0.405,0.994,1.15,369.2,985,0.55,0.46,13.93,0.81,32,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,473,10,12,4,91.7,0.368,0.99,0.55,210.7,985,0.55,0.46,13.93,0.81,32,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,474,10,12,5,162.8,0.303,0.985,0,126.2,985,0.55,0.46,13.93,0.81,32,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,475,10,14,1,319.1,0.265,0.981,0.05,72.2,662,0.37,0,15.91,0.82,22,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,476,10,14,2,119.5,0.245,0.989,0.05,52.5,662,0.37,0,15.91,0.82,22,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,477,10,15,1,139.8,0.346,0.991,0.05,17.5,443,0.25,0,5.72,0.55,14,0.93,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,478,10,15,2,147.6,0.485,0.997,0.15,55.3,443,0.25,0,5.72,0.55,14,0.93,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,479,10,15,3,119.5,0.506,0.995,0.2,78.3,443,0.25,0,5.72,0.55,14,0.93,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,480,10,18,1,217.6,0.351,0.997,0.4,24.7,415,0.23,0,7.04,0.66,13,0.9,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,481,10,20,1,163.8,0.248,0.99,1.75,443.1,350,0.19,0,12.52,0.61,11,0.7,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,482,10,20,2,172,0.366,0.982,0.2,35,350,0.19,0,12.52,0.61,11,0.7,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,483,10,23,1,282.3,0.272,0.996,3.15,1953.8,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,484,10,23,2,302.1,0.376,0.997,2.3,1854.8,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,485,10,23,3,129.7,0.395,0.99,2.6,1853.3,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,486,10,23,4,280.9,0.335,0.996,1.45,1760.1,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,487,10,23,5,203.6,0.349,0.997,1.6,1788.5,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,488,10,23,6,179.2,0.371,0.99,1.45,1760.1,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,489,10,23,7,334,0.388,0.997,0.05,17.5,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,490,10,23,8,70,0.284,0.986,0.05,63.1,1200,0.67,0,19.81,0.76,40,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,491,10,29,1,129.7,0.276,0.994,0.1,24.7,574,0.32,0,7.14,0.81,19,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,492,10,31,1,145.3,0.274,0.996,0.2,35,454,0.25,0,16.31,0.48,15,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,493,10,38,1,305.9,0.349,0.989,0.05,17.5,675,0.37,0.99,N/A,N/A,22,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,494,10,38,2,267.9,0.503,0.997,0.25,123.7,675,0.37,0.99,N/A,N/A,22,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,495,10,44,1,340.9,0.307,0.993,0.15,87.5,345,0.19,0,15.4,0.7,11,0.8,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
