Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,1150,305,19,1,113.3,0.328,0.995,0.15,35,1682,2.33,0,8.65,0.5,140,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1151,305,20,1,77.2,0.393,0.998,0.55,87.5,944,1.31,0,N/A,N/A,78,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1152,305,20,2,137,0.361,0.991,0.1,24.7,944,1.31,0,N/A,N/A,78,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1153,305,20,3,94.7,0.484,0.99,0.15,35,944,1.31,0,N/A,N/A,78,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1154,305,21,1,84.5,0.339,0.971,0.1,24.7,289,0.4,0,10.75,0.55,24,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1155,305,23,1,115.1,0.323,0.996,0,17.5,416,0.58,1.04,8.15,0.44,34,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1156,305,25,1,415.1,0.402,0.992,0.9,288.6,444,0.62,0,3.48,0.29,37,0.92,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1157,305,25,2,77.2,0.393,0.998,1.3,443.1,444,0.62,0,3.48,0.29,37,0.92,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1158,305,25,3,316.6,0.449,0.999,0.15,35,444,0.62,0,3.48,0.29,37,0.92,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1159,305,25,4,224.5,0.289,0.986,0,35,444,0.62,0,3.48,0.29,37,0.92,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1160,305,25,5,113.3,0.375,1,0.5,144.3,444,0.62,0,3.48,0.29,37,0.92,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1161,305,25,6,165.1,0.471,0.994,0.05,24.7,444,0.62,0,3.48,0.29,37,0.92,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1162,305,29,1,225.5,0.374,1,0.1,24.7,276,0.38,0,6.45,0.55,23,0.75,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1163,305,30,1,214.2,0.234,0.993,0,471.2,374,0.52,0,4.72,0.44,31,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1164,305,36,1,161.7,0.438,0.996,0.05,17.5,437,0.61,0,3.83,0.41,36,0.83,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1165,305,39,1,133.9,0.333,0.997,0.45,195.7,981,1.36,0,N/A,N/A,81,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1166,305,39,2,239,0.396,0.989,0.1,35,981,1.36,0,N/A,N/A,81,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1167,305,39,3,211.1,0.437,0.996,0.05,24.7,981,1.36,0,N/A,N/A,81,1,4/16/2024,T002516,1,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1168,306,2,1,109.2,0.364,0.949,0.05,39.1,408,0.48,0,10.95,0.8,29,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1169,306,11,1,147.2,0.32,0.993,0.05,35,330,0.39,0,4.13,0.35,23,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1170,306,14,1,77.2,0.211,0.986,0,123.7,679,0.81,0,6.61,0.52,48,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1171,306,15,1,271,0.44,0.997,0.05,35,274,0.33,0,9.57,0.64,19,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1172,306,18,1,313.4,0.409,0.998,0.05,24.7,431,0.51,0,13.26,0.76,30,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1173,306,18,2,215.4,0.407,0.99,0,87.5,431,0.51,0,13.26,0.76,30,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1174,306,18,3,204,0.505,0.998,0.05,17.5,431,0.51,0,13.26,0.76,30,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1175,306,20,1,77.2,0.248,0.985,0.05,35,372,0.44,0,7.22,0.43,26,0.93,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1176,306,24,1,150.6,0.363,0.996,3.25,1033.1,304,0.36,0,10.76,0.5,21,0.79,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1177,306,24,2,144.2,0.503,0.986,0.05,24.7,304,0.36,0,10.76,0.5,21,0.79,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1178,306,25,1,239,0.499,0.998,0.15,35,287,0.34,0,8.36,0.6,20,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1179,306,26,1,77.2,0.3,0.998,0.05,24.7,145,0.17,0,17.94,0.8,10,0.79,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1180,306,29,1,144.2,0.406,0.986,0,17.5,378,0.45,0,3.99,0.45,27,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1181,306,30,1,148.4,0.339,0.974,0.05,39.1,165,0.2,0,11.96,0.7,11,0.71,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1182,306,32,1,422.5,0.438,0.999,0.1,35,601,0.71,0,7.82,0.52,42,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1183,306,34,1,340.9,0.455,0.997,1.15,1468.9,169,0.2,0,8.55,0.46,12,0.86,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1184,306,36,1,98.9,0.28,0.994,0.75,1342.1,813,0.97,0.32,4.48,0.5,58,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1185,306,36,2,133.9,0.308,0.985,0.05,24.7,813,0.97,0.32,4.48,0.5,58,1,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1186,306,41,1,253.5,0.464,0.998,0.1,252.4,209,0.25,0,4.22,0.4,14,0.93,4/16/2024,T002516,2,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1187,307,2,1,291.5,0.422,0.996,0.25,126.2,466,0.55,0,N/A,N/A,33,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1188,307,2,2,211.2,0.402,0.996,0.3,141.1,466,0.55,0,N/A,N/A,33,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1189,307,5,1,109.1,0.256,0.992,0.05,17.5,412,0.49,0,4.18,0.24,29,0.86,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1190,307,5,2,94.7,0.484,0.99,0.15,35,412,0.49,0,4.18,0.24,29,0.86,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1191,307,6,1,154.5,0.377,0.999,0,17.5,217,0.26,0,11.52,0.61,15,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1192,307,7,1,233.9,0.392,0.992,0,78.3,462,0.55,0,9.95,0.67,33,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1193,307,7,2,148.4,0.418,0.999,0,0,462,0.55,0,9.95,0.67,33,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1194,307,10,1,102,0.408,0.998,0.05,17.5,570,0.68,0,10.44,0.52,40,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1195,307,19,1,179.2,0.297,0.998,3.45,1452.9,363,0.43,0,9.19,0.6,25,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1196,307,19,2,119.5,0.391,0.999,0.05,17.5,363,0.43,0,9.19,0.6,25,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1197,307,20,1,119.5,0.361,0.986,0.3,89.2,298,0.35,0,14.69,0.63,21,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1198,307,20,2,102,0.243,0.994,0.15,35,298,0.35,0,14.69,0.63,21,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1199,307,23,1,94.7,0.26,0.971,2,1515.1,884,1.05,0,3.58,0.26,63,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1200,307,23,2,288.5,0.49,0.998,0.05,17.5,884,1.05,0,3.58,0.26,63,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1201,307,23,3,144.2,0.354,0.992,0.05,17.5,884,1.05,0,3.58,0.26,63,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1202,307,25,1,175.3,0.266,0.974,0,1626,545,0.65,0,3.9,0.65,38,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1203,307,25,2,207,0.361,0.997,0,17.5,545,0.65,0,3.9,0.65,38,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1204,307,25,3,154.5,0.525,0.997,0.1,35,545,0.65,0,3.9,0.65,38,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1205,307,26,1,141.1,0.195,0.989,0.3,356.9,608,0.72,0,14.67,0.56,43,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1206,307,26,2,77.2,0.393,0.998,0.1,52.5,608,0.72,0,14.67,0.56,43,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1207,307,28,1,200.1,0.398,0.991,1.9,884.9,308,0.37,0,0.44,-0.04,22,0.93,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1208,307,28,2,129.7,0.406,0.989,0.05,35,308,0.37,0,0.44,-0.04,22,0.93,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1209,307,29,1,151.5,0.427,0.999,0,1272.8,487,0.58,0,9.3,0.42,34,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1210,307,29,2,109.2,0.536,0.997,0.05,17.5,487,0.58,0,9.3,0.42,34,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1211,307,31,1,190.6,0.428,0.993,0.05,24.7,690,0.82,0,N/A,N/A,49,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1212,307,32,1,214.2,0.384,0.997,4.4,1332.8,317,0.38,0,9.24,0.55,22,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1213,307,32,2,176.1,0.279,0.996,4,1302.2,317,0.38,0,9.24,0.55,22,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1214,307,32,3,343,0.423,0.989,1.8,689.4,317,0.38,0,9.24,0.55,22,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1215,307,32,4,380.1,0.548,0.997,0.8,365.4,317,0.38,0,9.24,0.55,22,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1216,307,32,5,126.7,0.518,0.996,0.95,454.3,317,0.38,0,9.24,0.55,22,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1217,307,33,1,130.9,0.436,0.997,0.05,24.7,371,0.44,0,11.81,0.55,26,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1218,307,34,1,168.9,0.492,0.998,0.1,55.3,224,0.27,0,N/A,N/A,16,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1219,307,35,1,373,0.486,0.997,0.7,557,331,0.39,0,12.85,0.69,23,1,4/16/2024,T002516,3,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1220,308,2,1,129.7,0.298,0.984,0.1,35,313,0.31,0,31.76,0.66,18,1,4/16/2024,T002516,4,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1221,308,9,1,119.5,0.397,0.998,0.05,35,866,0.85,0,N/A,N/A,50,1,4/16/2024,T002516,4,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1222,308,14,1,84.5,0.422,0.998,0.05,35,557,0.55,0,N/A,N/A,32,1,4/16/2024,T002516,4,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1223,308,16,1,262.3,0.271,0.979,0,127.4,869,0.85,0,N/A,N/A,51,1,4/16/2024,T002516,4,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1224,308,16,2,176.1,0.272,0.994,0.1,24.7,869,0.85,0,N/A,N/A,51,1,4/16/2024,T002516,4,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1225,308,16,3,94.7,0.498,0.993,0.5,141.1,869,0.85,0,N/A,N/A,51,1,4/16/2024,T002516,4,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1226,308,17,1,169,0.275,0.987,0.1,35,704,0.69,0,6.15,0.3,41,0.94,4/16/2024,T002516,4,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1227,311,3,1,141.1,0.472,0.998,0,17.5,249,0.26,0,15.35,0.78,15,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1228,311,4,1,404.9,0.44,0.999,3.25,1542.5,257,0.27,0,14.37,0.68,16,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1229,311,4,2,115.1,0.376,0.999,0.2,1558.7,257,0.27,0,14.37,0.68,16,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1230,311,4,3,141.1,0.479,0.995,0.1,24.7,257,0.27,0,14.37,0.68,16,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1231,311,5,1,334.5,0.298,0.995,1.5,636.3,294,0.31,0,4.73,0.55,18,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1232,311,10,1,126.7,0.422,0.996,0.05,17.5,398,0.41,0,4.86,0.5,24,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1233,311,11,1,77.2,0.3,0.998,0.1,24.7,809,0.84,0,7.79,0.49,50,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1234,311,12,1,102,0.326,0.997,0.15,35,208,0.22,0,4.25,0.66,13,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1235,311,13,1,161.7,0.392,0.973,0,35,242,0.25,0,4.86,0.51,15,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1236,311,14,1,312.3,0.368,0.998,3.9,1186.1,317,0.33,0,5.75,0.64,19,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1237,311,14,2,167.6,0.324,0.996,1.1,599.1,317,0.33,0,5.75,0.64,19,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1238,311,14,3,157.8,0.403,0.988,0.05,24.7,317,0.33,0,5.75,0.64,19,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1239,311,14,4,91.7,0.366,0.985,0.15,52.5,317,0.33,0,5.75,0.64,19,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1240,311,15,1,112.2,0.463,0.995,0.1,35,209,0.22,0,8.88,0.63,13,0.75,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1241,311,19,1,112.2,0.335,0.993,0,35,176,0.18,0,6.52,0.66,11,0.88,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1242,311,22,1,112.2,0.452,0.988,0,17.5,203,0.21,0,4.36,0.52,12,0.94,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1243,311,23,1,112.2,0.356,0.975,4.2,1548,249,0.26,0,10.79,0.66,15,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1244,311,29,1,113.4,0.291,0.984,1.7,595,294,0.31,0,N/A,N/A,18,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1245,311,29,2,594.5,0.432,0.997,0.6,150.5,294,0.31,0,N/A,N/A,18,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1246,311,29,3,196.7,0.419,0.997,1,315.5,294,0.31,0,N/A,N/A,18,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1247,311,29,4,165.1,0.419,0.998,0.85,336.6,294,0.31,0,N/A,N/A,18,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1248,311,29,5,274,0.415,0.987,0,0,294,0.31,0,N/A,N/A,18,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1249,311,29,6,158.6,0.458,0.999,0,0,294,0.31,0,N/A,N/A,18,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1250,311,31,1,94.7,0.267,0.998,1.4,788.3,171,0.18,0,N/A,N/A,10,0.75,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1251,311,31,2,333.7,0.332,0.997,0.05,35,171,0.18,0,N/A,N/A,10,0.75,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1252,311,36,1,256.5,0.443,0.998,0.05,35,558,0.58,0,6.13,0.56,34,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1253,311,36,2,148.4,0.506,0.997,0.2,63.1,558,0.58,0,6.13,0.56,34,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1254,311,37,1,126.7,0.299,0.989,0.05,35,356,0.37,0,8.92,0.53,22,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1255,311,38,1,356.4,0.387,0.999,1.6,806.7,226,0.23,0,N/A,N/A,14,0.94,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1256,311,38,2,284.5,0.331,0.996,0,0,226,0.23,0,N/A,N/A,14,0.94,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1257,311,38,3,191.7,0.263,0.978,0.1,1432.5,226,0.23,0,N/A,N/A,14,0.94,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1258,311,50,1,193.6,0.349,0.998,0,17.5,187,0.19,0,N/A,N/A,11,0.62,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1259,311,50,2,119.5,0.597,0.998,0.2,74.2,187,0.19,0,N/A,N/A,11,0.62,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1260,311,50,3,102,0.492,0.993,0,17.5,187,0.19,0,N/A,N/A,11,0.62,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1261,311,51,1,126.6,0.433,0.998,0.15,24.7,485,0.5,0,3.12,0.39,30,1,4/16/2024,T002516,7,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1262,312,1,1,460.4,0.4,0.999,0,0,423,0.44,0,9.47,0.59,26,1,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1263,312,2,1,84.5,0.422,0.998,0.1,35,227,0.24,0,20.92,0.76,14,0.94,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1264,312,3,1,151.4,0.447,0.996,0.05,24.7,701,0.73,0,14.1,0.58,43,1,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1265,312,4,1,137,0.353,0.989,0,17.5,626,0.65,0,13.03,0.66,39,1,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1266,312,8,1,91.6,0.37,1,0.85,1361.9,169,0.18,0,8.24,0.67,10,0.69,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1267,312,8,2,77.2,0.297,0.986,0.05,24.7,169,0.18,0,8.24,0.67,10,0.69,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1268,312,10,1,134,0.464,0.999,0.1,35,270,0.28,0,14.16,0.62,16,1,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1269,312,10,2,102,0.492,0.993,0.05,17.5,270,0.28,0,14.16,0.62,16,1,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1270,312,16,1,123.6,0.361,0.992,0.1,24.7,196,0.2,0,11.42,0.53,12,0.75,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1271,312,23,1,266.5,0.46,0.997,0.05,35,1002,1.04,0.24,4.32,0.45,62,1,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1272,312,23,2,119.5,0.251,0.989,0,52.5,1002,1.04,0.24,4.32,0.45,62,1,4/16/2024,T002516,8,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,1
1,1273,313,2,1,182.2,0.443,0.99,0.45,87.5,168,0.21,0,7.81,0.61,12,1,4/16/2024,T002516,9,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1274,313,2,2,84.5,0.26,0.991,0.05,17.5,168,0.21,0,7.81,0.61,12,1,4/16/2024,T002516,9,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1275,313,5,1,157.3,0.35,0.994,0.1,24.7,191,0.24,0,6.23,0.56,14,1,4/16/2024,T002516,9,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1276,313,13,1,77.2,0.256,0.99,0.05,24.7,232,0.3,0,N/A,N/A,17,1,4/16/2024,T002516,9,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1277,313,15,1,94.7,0.307,0.989,3.15,1452.6,169,0.22,0,5.32,0.69,13,1,4/16/2024,T002516,9,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1278,317,1,1,200.9,0.419,0.996,0.1,72.2,183,0.18,0,17.41,0.78,10,0.71,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1279,317,2,1,102,0.42,0.998,0.1,35,395,0.39,0,13.19,0.77,23,1,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1280,317,4,1,196.7,0.351,0.998,3.55,110.7,697,0.68,0,9.94,0.34,41,0.94,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1281,317,4,2,84.5,0.422,0.996,2.5,210.7,697,0.68,0,9.94,0.34,41,0.94,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1282,317,4,3,388.9,0.424,0.998,1.55,429,697,0.68,0,9.94,0.34,41,0.94,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1283,317,4,4,144.2,0.49,0.994,0.25,148.5,697,0.68,0,9.94,0.34,41,0.94,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1284,317,5,1,112.2,0.568,0.995,0.1,35,178,0.17,0,3.68,0.4,10,0.71,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
1,1285,317,6,1,285.3,0.297,0.994,0.05,360.3,256,0.25,0,18.48,0.72,15,0.94,4/16/2024,T002516,13,81,DOP27 W3 Organoids T002516,27,Default Group,#999999,20.3.2024,0
