Group,,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,2728,22,356.23,80,0.43,0.53,0.58,1.46,146.01,0.13,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2729,22,357.69,61,0.33,0.45,0.48,3.43,164.78,0.64,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2730,22,361.12,91,0.49,0.74,0.6,1.7,208.52,0.73,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2731,22,362.82,68,0.37,0.65,0.49,3.25,309.02,0.67,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2732,22,366.07,108,0.58,1.1,0.49,5.82,168.84,0.69,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2733,22,371.89,84,0.45,0.6,0.64,1.44,131.25,0.42,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2734,22,373.33,59,0.32,0.38,0.54,3.54,143.08,0.23,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2735,22,376.87,104,0.56,0.79,0.64,2.4,117.81,0.71,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2736,22,379.27,76,0.41,0.75,0.48,3.37,254.69,0.6,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2737,22,382.64,121,0.65,1.23,0.46,6.59,192.39,1.22,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2738,22,389.23,111,0.6,0.88,0.63,4.45,124.81,0.77,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2739,22,393.68,135,0.73,1.16,0.53,1.96,226.81,1.06,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2740,22,395.64,80,0.43,0.67,0.57,1.77,127.06,0.37,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2741,22,397.41,64,0.34,0.68,0.47,4.23,285.21,0.5,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2742,22,401.64,76,0.41,0.7,0.5,3.1,346.38,0.51,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2743,22,404.74,73,0.39,0.62,0.53,1.14,201.86,0.45,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2744,22,405.88,56,0.3,0.45,0.48,9.47,123.04,0.34,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2745,22,415.35,107,0.58,0.65,0.77,5.81,148.35,0.5,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2746,22,421.16,126,0.68,0.74,0.86,4.79,117.64,0.73,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2747,22,425.95,74,0.4,0.53,0.55,3.09,158.2,0.49,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2748,22,429.04,84,0.45,0.62,0.65,2.71,168.56,0.1,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2749,22,431.75,72,0.39,0.53,0.54,2.33,155.02,0.34,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2750,22,434.08,67,0.36,0.55,0.53,6.91,201.09,0.35,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2751,22,440.99,77,0.41,0.61,0.58,2.26,126.58,0.64,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2752,22,443.25,68,0.37,0.62,0.49,2.75,169.54,0.63,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2753,22,446,73,0.39,0.57,0.51,2.06,154.03,0.53,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2754,22,448.06,53,0.28,0.49,0.47,3.73,151.45,0.42,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2755,22,451.79,91,0.49,0.68,0.64,2.66,184.29,0.5,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2756,22,454.45,153,0.82,1.43,0.58,3.09,206.68,0.85,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2757,22,457.54,61,0.33,0.47,0.49,14.01,211.59,0.65,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2758,22,471.55,80,0.43,0.86,0.51,7.51,148.72,0.97,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2759,22,479.06,83,0.45,0.75,0.62,2.59,145.55,0.41,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2760,22,481.65,68,0.37,0.53,0.5,1.51,137.05,0.39,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2761,22,483.16,76,0.41,0.64,0.55,1.37,169.91,0.59,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2762,22,484.53,42,0.23,0.42,0.48,3.25,107.1,0.68,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2763,22,487.78,66,0.35,0.6,0.53,4.78,136.28,0.43,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2764,22,492.56,80,0.43,0.52,0.61,2.02,156.97,0.53,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2765,22,494.58,87,0.47,0.62,0.63,2.04,111.34,0.37,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2766,22,496.62,96,0.52,0.78,0.62,3.9,150.33,0.82,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2767,22,500.52,73,0.39,0.68,0.54,8.28,140.24,0.5,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2768,22,508.8,90,0.48,0.78,0.63,3.64,114.43,0.67,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2769,22,512.44,65,0.35,0.4,0.53,1.84,217.38,0.47,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2770,22,514.28,145,0.78,1.46,0.54,2.63,398.64,0.89,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2771,22,516.91,62,0.33,0.53,0.5,3.78,168.58,0.37,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2772,22,520.69,178,0.96,1.23,0.75,3.49,225.42,1.14,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2773,22,524.18,78,0.42,0.49,0.57,1.75,125.38,0.26,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2774,22,525.93,71,0.38,0.63,0.52,1.73,83.44,0.97,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2775,22,527.66,57,0.31,0.53,0.47,5.09,173.29,0.34,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2776,22,532.75,97,0.52,0.64,0.68,3.34,153.42,0.26,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2777,22,536.09,63,0.34,0.53,0.53,7.44,191.01,0.37,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2778,22,543.53,70,0.38,0.67,0.58,4.98,140.24,0.51,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2779,22,548.51,86,0.46,0.87,0.52,3.11,132.81,0.6,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2780,22,551.62,62,0.33,0.47,0.51,1.52,86.84,0.4,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2781,22,553.14,156,0.84,1.38,0.65,3.5,301.47,0.83,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2782,22,556.64,73,0.39,0.48,0.57,3.1,117.84,0.45,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2783,22,559.74,104,0.56,0.97,0.53,5.37,254,0.56,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2784,22,565.11,102,0.55,0.74,0.61,5.65,155.1,0.64,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2785,22,570.76,78,0.42,0.57,0.59,1.75,171.25,0.45,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2786,22,572.51,83,0.45,0.79,0.52,6.47,241.97,0.86,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2787,22,578.98,137,0.74,1.49,0.48,6.35,247.95,0.71,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2788,22,585.33,91,0.49,0.82,0.53,6.3,141.52,0.58,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2789,22,591.63,74,0.4,0.87,0.49,2.26,160.79,0.49,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2790,22,593.89,42,0.23,0.31,0.5,1.81,176.5,0,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2791,22,595.7,92,0.49,0.73,0.63,4.95,136.55,0.51,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2792,22,600.65,134,0.72,1.47,0.49,3.73,319.47,0.91,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2793,22,604.38,50,0.27,0.48,0.46,2.13,85.93,0.35,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2794,22,606.51,67,0.36,0.81,0.51,1.61,187.73,0.86,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2795,22,608.12,63,0.34,0.54,0.51,3.23,140.19,0.36,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2796,22,611.35,129,0.69,1.1,0.67,5.07,224.02,0.56,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2797,22,616.42,83,0.45,0.77,0.51,6.67,202.12,0.69,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2798,22,623.09,122,0.66,1.17,0.56,6.25,357.61,0.73,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2799,22,629.34,85,0.46,0.89,0.54,1.01,130.07,0.45,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2800,22,630.35,38,0.2,0.33,0.49,2.04,90.25,0.23,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2801,22,632.39,115,0.62,0.71,0.84,4.95,155.56,0.69,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2802,22,637.34,95,0.51,0.65,0.7,1.98,108.26,0.27,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2803,22,639.32,55,0.3,0.55,0.5,2.66,117.4,0.72,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2804,22,641.98,75,0.4,0.67,0.51,5.35,193.9,0.45,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2805,22,647.33,98,0.53,0.97,0.51,2.86,230.67,0.52,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2806,22,650.19,62,0.33,0.67,0.5,1.34,172.11,0.34,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2807,22,651.53,57,0.31,0.48,0.48,5.91,129.76,0.31,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2808,22,657.44,74,0.4,0.75,0.46,2.94,119.04,0.32,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2809,22,660.38,85,0.46,0.8,0.51,5,89.89,1.14,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2810,22,665.38,73,0.39,0.57,0.61,3.88,119.7,0.27,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2811,22,669.26,79,0.42,0.64,0.64,6.57,149.29,0.71,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2812,22,675.83,107,0.58,0.71,0.7,2.29,123.42,0.81,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2813,22,678.12,65,0.35,0.61,0.53,5.12,146.94,0.34,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2814,22,683.24,79,0.42,0.73,0.53,4.43,148.04,0.39,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2815,22,687.67,51,0.27,0.41,0.48,1.23,58.64,0.79,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2816,22,688.9,184,0.99,1.64,0.58,4.45,293.27,0.89,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2817,22,693.35,99,0.53,0.76,0.58,3.21,249.04,0.47,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2818,22,696.56,75,0.4,0.84,0.5,2.79,185.75,0.77,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2819,22,699.35,67,0.36,0.68,0.53,5.19,124.8,0.58,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2820,22,704.54,115,0.62,1.16,0.61,3.51,98.94,0.6,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2821,22,708.05,76,0.41,0.48,0.6,4.75,130.24,0.33,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2822,22,712.8,124,0.67,1.29,0.5,5.64,400.66,0.89,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2823,22,718.44,64,0.34,0.65,0.48,2.46,237.65,0.35,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2824,22,720.9,106,0.57,1.15,0.53,3.22,135.64,0.59,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2825,22,724.12,76,0.41,0.47,0.58,1.76,116.6,0.78,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2826,22,725.88,55,0.3,0.39,0.54,1.43,191.94,0.32,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2827,22,727.31,91,0.49,0.75,0.61,3.54,197.5,0.57,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2828,22,730.85,74,0.4,0.61,0.54,1.81,117.65,0.78,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2829,22,732.66,68,0.37,0.57,0.56,3.4,137.34,0.43,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2830,22,736.06,84,0.45,0.68,0.61,2.29,147.83,0.53,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2831,22,738.35,40,0.22,0.49,0.48,2.06,136.57,0.7,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2832,22,740.41,89,0.48,0.72,0.54,6.12,221.97,0.85,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2833,22,746.53,92,0.49,0.83,0.54,5.1,204.13,0.66,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2834,22,751.63,101,0.54,0.81,0.52,1.26,193.02,0.44,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2835,22,752.89,57,0.31,0.38,0.5,2.76,196.67,0.2,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2836,22,755.65,65,0.35,0.56,0.51,8.62,168.77,0.46,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2837,22,764.27,141,0.76,1.24,0.55,3.69,238.88,0.99,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2838,22,767.96,70,0.38,0.65,0.55,1.21,166.84,0.34,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2839,22,769.17,56,0.3,0.41,0.47,6.69,122.98,0.15,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2840,22,775.86,111,0.6,0.95,0.6,5.33,159.8,0.64,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2841,22,781.19,85,0.46,0.6,0.63,3.9,114.03,0.37,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2842,22,785.09,102,0.55,0.59,0.71,2.66,132.47,0.38,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2843,22,787.75,66,0.35,0.65,0.49,7.14,83.29,0.43,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2844,22,794.89,57,0.31,0.48,0.48,3.27,98.3,0.7,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2845,22,798.16,91,0.49,0.64,0.63,5.22,164.94,0.33,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2846,22,803.38,95,0.51,1.03,0.47,1.9,306.43,0.55,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2847,22,805.28,67,0.36,0.63,0.5,3.13,165.28,0.29,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2848,22,808.41,132,0.71,0.65,0.91,3.93,140.57,0.51,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2849,22,812.34,75,0.4,0.57,0.52,1.26,449.98,0.02,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2850,22,813.6,60,0.32,0.41,0.47,1.64,195.11,0.33,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2851,22,815.24,69,0.37,0.54,0.51,1.49,196.48,0.27,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2852,22,816.73,58,0.31,0.46,0.56,1.55,158.78,0.18,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2853,22,818.28,90,0.48,0.68,0.6,3.77,130.77,0.83,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2854,22,822.05,64,0.34,0.57,0.57,2.23,170.51,0.36,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2855,22,824.28,122,0.66,1.22,0.49,2.57,248.95,0.87,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2856,22,826.85,31,0.17,0.22,0.48,1.45,24.57,0.33,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2857,22,828.3,105,0.56,0.74,0.68,9.43,152.47,0.58,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2858,22,837.73,79,0.42,0.73,0.48,1.61,195.48,0.54,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2859,22,839.34,64,0.34,0.54,0.54,3.73,110.6,0.35,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2860,22,843.07,89,0.48,0.72,0.59,5.92,150.62,0.44,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2861,22,848.99,124,0.67,1.27,0.51,4.99,270.76,1.12,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2862,22,853.98,76,0.41,0.67,0.56,2.28,192.04,0.52,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2863,22,856.26,69,0.37,0.75,0.46,2.52,201.89,0.45,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2864,22,858.78,107,0.58,0.63,0.8,1.26,181.93,0.57,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2865,22,860.04,49,0.26,0.44,0.52,2.06,144.55,0.39,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2866,22,862.1,44,0.24,0.38,0.47,2.92,108.65,0.23,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2867,22,865.02,106,0.57,0.79,0.61,1.92,183.85,0.77,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2868,22,866.94,70,0.38,0.69,0.47,8.54,126.91,0.8,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2869,22,875.48,125,0.67,1.24,0.53,1.49,180.37,0.62,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2870,22,876.97,62,0.33,0.47,0.5,4.16,180.68,0.36,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2871,22,881.13,83,0.45,0.51,0.6,3.57,167.02,0.72,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2872,22,884.7,141,0.76,1.05,0.76,1.05,108.46,1.06,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2873,22,885.75,53,0.28,0.29,0.5,8.1,161.61,0,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2874,22,893.85,104,0.56,1.09,0.51,N/A,205.72,0.77,4/17/2024,T002604,22,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2875,23,0.44,3,0.16,0.4,0.21,N/A,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2876,23,2.7,3,0.16,0.53,0.2,2.1,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2877,23,4.8,2,0.11,0.51,0.14,2.16,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2878,23,6.96,3,0.16,0.52,0.2,1.71,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2879,23,8.67,3,0.16,0.6,0.23,1.54,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2880,23,10.21,3,0.16,0.45,0.21,2.17,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2881,23,12.38,3,0.16,0.51,0.21,2.25,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2882,23,14.63,2,0.11,0.65,0.17,2.32,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
1,2883,23,16.95,3,0.16,0.47,0.21,1.67,N/A,N/A,4/17/2024,T002604,23,000083,DOP28 W3 Organoids T002604,28,Default Group,#999999,20.3.2024,0
